""	"Other_DHS_1_obs_exp"	"Other_DHS_2_obs_exp"	"Other_DHS_3_obs_exp"	"Other_DHS_4_obs_exp"	"Other_DHS_5_obs_exp"	"APOBEC_DHS_1_obs_exp"	"APOBEC_DHS_2_obs_exp"	"APOBEC_DHS_3_obs_exp"	"APOBEC_DHS_4_obs_exp"	"APOBEC_DHS_5_obs_exp"	"Other_Rep_1_obs_exp"	"Other_Rep_2_obs_exp"	"Other_Rep_3_obs_exp"	"Other_Rep_4_obs_exp"	"Other_Rep_5_obs_exp"	"APOBEC_Rep_1_obs_exp"	"APOBEC_Rep_2_obs_exp"	"APOBEC_Rep_3_obs_exp"	"APOBEC_Rep_4_obs_exp"	"APOBEC_Rep_5_obs_exp"	"Other_XPD_1_obs_exp"	"Other_XPD_2_obs_exp"	"Other_XPD_3_obs_exp"	"Other_XPD_4_obs_exp"	"Other_XPD_5_obs_exp"	"APOBEC_XPD_1_obs_exp"	"APOBEC_XPD_2_obs_exp"	"APOBEC_XPD_3_obs_exp"	"APOBEC_XPD_4_obs_exp"	"APOBEC_XPD_5_obs_exp"	"Other_XR_1_obs_exp"	"Other_XR_2_obs_exp"	"Other_XR_3_obs_exp"	"Other_XR_4_obs_exp"	"Other_XR_5_obs_exp"	"APOBEC_XR_1_obs_exp"	"APOBEC_XR_2_obs_exp"	"APOBEC_XR_3_obs_exp"	"APOBEC_XR_4_obs_exp"	"APOBEC_XR_5_obs_exp"	"Other_CBS_log_obs_exp"	"Other_Flank_log_obs_exp"	"APOBEC_CBS_log_obs_exp"	"APOBEC_log_Flank_obs_exp"	"Other_Coding_exon_obs_exp"	"Other_Intron_obs_exp"	"Other_3_UTR_obs_exp"	"Other_5_UTR_obs_exp"	"Other_Intergenic_obs_exp"	"APOBEC_Coding_exon_obs_exp"	"APOBEC_Intron_obs_exp"	"APOBEC_3_UTR_obs_exp"	"APOBEC_5_UTR_obs_exp"	"APOBEC_Intergenic_obs_exp"	"Other_Open_obs_exp"	"Other_Close_obs_exp"	"APOBEC_Open_obs_exp"	"APOBEC_Close_obs_exp"	"Genotype"
"42"	0.211025	-0.280166	-0.321409	-0.401917	-0.42092	0.172129	-0.151215	-0.275772	-0.270406	-0.350773	0.0948306	0.0511493	-0.281339	-0.422279	-0.66757	0.222842	0.153183	-0.0942086	-0.492551	-0.768671	-0.0717654	-0.28733	-0.0808735	-0.375077	-0.311897	0.040668	-0.0643939	-0.235104	-0.0771339	-0.517906	0.122911	-0.226648	-0.234521	-0.416373	-0.415343	0.035455	-0.216139	-0.347803	-0.00623145	-0.32559	0.158428	-0.534726	0.0816123	-0.678072	-0.109882	-0.392493	-0.157995	-0.167282	0.28257	0.200379	-0.333871	0.124037	-0.226508	0.241425	-0.583212	-0.0125598	-0.527194	0.018506	"WT"
"43"	0.0986486	0.0283145	-0.0568528	-0.0654322	-0.149271	0.140713	0.029884	0.0744369	-0.0534937	-0.0306207	0.300721	0.118094	-0.0428446	-0.208481	-0.397458	0.110737	-0.0369047	-0.0915959	-0.00222491	-0.00658359	0.136874	0.0664957	0.00319923	-0.167209	-0.223541	0.0409625	0.0373541	0.0115815	0.0727644	0.00458049	0.201947	0.0282721	-0.0706135	-0.148714	-0.181339	0.126629	-0.0807957	0.00631957	0.0754094	0.0335957	1.40285	-0.151404	0.286302	0.0492404	-0.619862	-0.167269	-0.430326	-0.2129	0.138146	-0.087761	0.00219123	-0.233949	-0.153806	0.00851557	-0.256888	0.108384	-0.00624015	0.0151978	"ERCC2"
"44"	0.28225	0.00728163	-0.115207	-0.213534	-0.308703	0.136782	-0.00643722	0.0364822	-0.0657583	-0.465795	0.790905	0.255452	-0.30334	-0.57859	-0.828324	0.937548	0.243559	-0.325735	-0.69135	-1.05332	0.164773	0.0821439	-0.0369624	-0.131051	-0.316183	0.324373	0.0463374	-0.0562752	-0.180786	-0.46655	0.519532	-0.000659462	0.0130977	-0.296355	-0.690761	0.45792	0.0742725	-0.000354947	-0.340348	-0.701947	-1.09536	-0.701454	-1.67355	-0.961305	-0.739849	-0.341544	-0.758106	-1.71937	0.275424	-0.73477	-0.371044	-1.31309	-1.04264	0.276818	-0.647291	0.241572	-0.73134	0.312828	"WT"
"45"	0.203539	-0.135802	-0.222978	-0.266267	-0.467464	0.0474546	0.1149	-0.139639	-0.0168229	-0.0804891	0.421468	0.109842	-0.173977	-0.412414	-0.739801	0.538558	0.0375509	-0.187651	-0.274892	-0.22221	-0.0716092	-0.0842986	-0.0738518	-0.256482	-0.302009	0.264981	0.198783	-0.0955629	-0.312473	-0.192772	0.1796	0.00755434	-0.220117	-0.36818	-0.464369	0.0385907	0.140779	-0.0162056	-0.0426202	-0.206249	0.445589	-0.656253	0.24468	-0.222542	-0.389323	-0.381526	-0.502671	-0.404176	0.288973	-0.0463399	-0.0795908	0.130021	0.756127	0.0584412	-0.71385	0.10427	-0.269517	0.128557	"WT"
"46"	0.163138	-0.109401	-0.278654	-0.221596	-0.337928	0.0430645	0.108705	0.11715	-0.0374554	0.0556538	0.27139	0.0902031	-0.180508	-0.360647	-0.572767	0.218149	0.082689	-0.0375369	-0.0966023	-0.130849	-0.061115	-0.207061	-0.0926647	-0.190755	-0.171515	0.154804	0.170028	-0.0243537	0.0184063	-0.0392985	0.215691	-0.0932895	-0.194963	-0.299097	-0.404059	-0.1424	0.147802	0.143955	0.0665094	0.055154	1.5087	-0.393829	1.39393	0.0805349	-0.0366901	-0.387334	-0.550704	0.0927622	0.270625	0.334992	-0.0249833	0.252004	0.70489	0.00535687	-0.588201	0.191247	-0.0903052	0.139771	"WT"
"47"	0.293111	-0.106195	-0.313872	-0.225644	-0.556398	0.0989315	0.160068	0.22346	-0.0604168	0.0371151	0.151638	0.201019	-0.214016	-0.330567	-0.67326	0.116884	0.207218	0.0109946	-0.103228	-0.298694	0.0142553	-0.0617052	-0.223515	-0.283051	-0.216285	0.134904	0.118214	0.104592	0.197828	-0.0933787	0.306682	-0.18651	-0.102007	-0.22899	-0.690964	-0.124431	0.193482	0.158324	0.236609	-0.0233328	-0.790771	-0.427283	0.206456	0.0744643	-0.447359	-0.353439	-0.662867	0.168129	0.267416	0.115779	-0.00698075	0.343806	0.152002	0.0145838	-0.626295	0.135692	-0.19324	0.197941	"WT"
"48"	0.249761	-0.0181313	-0.120371	-0.146469	-0.279769	-0.0105165	0.154168	0.07556	0.0416075	-0.0227919	0.752243	0.137753	-0.298861	-0.554729	-0.755288	0.617703	0.138683	-0.217633	-0.327723	-0.461426	0.279875	-0.0394824	-0.0660754	-0.206812	-0.233636	0.314986	0.11917	0.0460999	-0.0988964	-0.176207	0.214659	0.0873135	-0.0694912	-0.113358	-0.418016	-0.0193634	0.0398543	0.195902	0.0617762	-0.0468719	-0.45242	-0.495695	0.0831385	0.201822	-0.29983	-0.363397	-0.679252	-0.732011	0.273038	0.287271	-0.0918881	-0.256868	0.317235	0.100695	-0.699534	0.267835	-0.292256	0.19016	"WT"
"49"	0.218087	-0.415093	-0.349623	-0.502994	-0.507004	0.278116	-0.409255	-0.332151	-0.328582	-0.688469	0.132248	0.138867	-0.252381	-0.4248	-0.778187	0.0640827	0.0348496	-0.139843	-0.249836	-0.618218	-0.0858121	-0.31328	-0.120111	-0.518478	-0.39707	-0.123352	-0.00171927	-0.144926	-0.572081	-0.511925	0.154998	-0.315573	-0.360503	-0.379763	-0.600945	0.372885	-0.550047	-0.375192	-0.557217	-0.41044	-0.454176	-0.69896	0.349241	-0.428754	-0.255541	-0.523909	-0.312848	-0.567844	0.355963	-0.120111	-0.365929	-0.175472	0.155218	0.250489	-0.782333	-0.0152736	-0.512438	-0.0644603	"WT"
"50"	0.0730524	-0.00810325	-0.0316718	0.00498311	-0.0783611	-0.0851814	0.0187623	0.0113811	0.0937224	0.0360602	0.249312	0.117456	-0.0169776	-0.175721	-0.359327	0.117602	-0.0125656	-0.00859952	-0.0367626	0.0164535	0.151378	0.00960516	-0.0302081	-0.101332	-0.0842634	0.0668814	0.0527637	-0.072812	0.0192891	0.0133836	-0.0563517	0.0548901	0.0519289	-0.0516488	-0.0380982	-0.321126	0.00482495	0.00237849	0.0848262	0.249542	0.450739	0.0901082	2.26592	0.683077	0.0412991	-0.15443	-0.265802	0.420994	0.119516	0.295417	0.00475306	0.0842548	1.31386	-0.0133255	-0.248812	0.0927622	0.0209253	0.0161968	"ERCC2"
"51"	0.222075	-0.174893	-0.190869	-0.195495	-0.352359	0.0418177	0.0498538	-0.11994	0.000504855	-0.0839285	0.464564	0.0721058	-0.25886	-0.489358	-0.671033	0.538856	0.071845	-0.0895513	-0.363572	-0.679984	0.00811394	-0.0940869	-0.0427674	-0.206622	-0.288815	0.167075	0.0603656	0.0719548	-0.0500334	-0.396344	0.202612	0.0221618	-0.0401557	-0.274536	-0.641926	0.00567305	0.191335	0.0392928	0.00720986	-0.408001	-0.267036	-0.761208	0.790855	-0.448623	-0.371213	-0.392486	-0.387553	-0.341985	0.287567	0.0500907	-0.238124	-1.03274	0.567867	0.183988	-0.692562	0.172052	-0.439111	0.197815	"WT"
"52"	0.152975	-0.249822	-0.29871	-0.28372	-0.440432	0.0273806	0.0371995	-0.00178572	-0.0822597	0.0388856	0.318647	0.139823	-0.185282	-0.399523	-0.622392	0.169515	-0.0044272	-0.0684712	-0.1166	0.00977712	-0.124039	-0.145363	-0.135524	-0.351411	-0.290748	0.0169812	0.012583	-0.136464	-0.0426262	0.159771	0.155102	-0.213598	-0.201722	-0.37769	-0.469048	-0.215334	0.0670604	0.046505	-0.0660784	0.163602	0.304009	-0.395701	1.08927	0.200517	-0.241646	-0.324282	-0.511785	-0.425244	0.247879	0.324868	-0.0425682	0.216387	1.37743	0.0224743	-0.612148	0.0512189	-0.0389131	0.0154976	"WT"
"53"	0.0825936	0.0179362	-0.179578	-0.166721	-0.432562	0.0887658	0.0510101	-0.00500328	0.0272956	-0.0800132	0.756152	0.187945	-0.274775	-0.641518	-0.933262	0.484417	0.100682	-0.0984144	-0.262403	-0.370413	0.234379	-0.0272676	-0.167209	-0.326295	-0.392148	0.266085	0.0957759	-0.0311204	-0.072545	-0.199438	0.194491	0.0859277	-0.0597746	-0.291417	-0.680299	-0.108382	0.201446	0.121015	-0.00642273	-0.150681	0.165172	-0.860022	-0.316145	-0.306209	-0.285958	-0.389105	-0.635286	-0.324981	0.281657	-0.0456816	-0.141678	-0.302904	0.102255	0.0966802	-0.847113	0.26871	-0.299532	0.152612	"WT"
"54"	0.408397	-0.245123	-0.240047	-0.371169	-0.323056	0.261519	-0.0331842	0.14659	-0.0306281	-0.116004	0.196406	0.170976	-0.180711	-0.379293	-0.383736	-0.100761	0.0161825	-0.161018	0.0192322	0.183239	-0.214282	-0.277499	0.0177794	-0.160353	-0.0234369	-0.170612	0.0156974	0.0578869	0.124156	0.192156	0.566737	-0.235044	-0.172161	-0.465683	-0.567986	0.112967	0.0242487	0.14257	-0.010037	-0.0163559	0.0689459	-0.698984	0.530111	0.306286	-0.740808	-0.340486	-0.743907	-1.37518	0.272752	-0.133204	-0.027522	0.298306	0.498802	0.0409906	-0.479104	0.118386	0.120962	-0.0441382	"WT"
"55"	0.315833	-0.243482	-0.354304	-0.17908	-0.306764	0.187464	0.0160684	-0.0166375	0.0967611	0.0508151	0.236486	0.172641	-0.151152	-0.407031	-0.691259	0.0419438	-0.0429591	-5.7709e-05	0.0172378	0.0174801	-0.0250934	-0.215885	0.0244332	-0.339486	-0.121756	0.119476	0.0814487	0.0704443	-0.0387471	0.107527	0.207693	-0.0798348	-0.104536	-0.161989	-0.589954	-0.0992904	0.0227016	0.121679	0.0721058	0.20823	-0.49825	-0.616651	0.192649	0.217007	-0.0772435	-0.394968	-0.607984	-0.164572	0.28948	0.517961	-0.0252827	0.335197	1.13289	-0.00896384	-0.638546	0.143041	-0.00434472	0.108745	"WT"
"56"	0.285355	-0.150792	-0.361327	-0.256568	-0.447052	0.0894439	0.0555289	-0.0165266	-0.00466745	0.158091	0.381339	0.137726	-0.256987	-0.604338	-0.782645	0.0185202	-0.0160743	-0.00467034	-0.101069	0.102255	0.0568332	-0.103517	-0.108466	-0.332762	-0.334498	0.209491	0.0800846	-0.103448	0.0650759	0.0248445	0.305002	-0.154562	-0.15938	-0.312939	-0.612715	-0.153122	0.0933709	0.0998338	0.0323125	0.194415	1.68966	-1.02433	-0.0356235	0.141014	-0.613174	-0.428374	-1.01102	-0.526695	0.314186	0.583673	-0.0471849	0.471146	0.981568	0.0139267	-0.743772	0.13829	0.0338775	0.0537091	"WT"
"57"	0.257409	-0.30518	-0.426402	-0.324872	-0.488346	-0.013244	0.13126	-0.475242	-0.455904	-1.08174	0.076477	0.0821848	-0.167753	-0.415492	-0.744274	0.366263	-0.00403653	-0.342217	-0.464459	-0.886076	-0.294732	-0.485295	-0.178295	-0.202389	-0.064762	0.0212807	-0.544816	0.00401951	-0.47974	-0.691322	0.133892	-0.165912	-0.222056	-0.338269	-0.620137	0.00827174	-0.188384	-0.559926	-0.570306	-0.382762	0.257276	-0.483095	0.242974	-0.279856	-0.279208	-0.454852	-0.854521	-0.97553	0.328848	-0.126313	-0.457688	-0.924914	-0.492281	0.322955	-0.732682	0.100143	-0.841622	0.147424	"WT"
"58"	0.464449	-0.444323	-0.529881	-0.464715	-0.757923	0.499649	-0.237723	-0.266798	-0.136978	-0.206397	-0.164314	0.12762	-0.202263	-0.26273	-0.601604	0.163589	0.0750397	-0.0940423	-0.122386	-0.665649	-0.512392	-0.451072	-0.173056	-0.358796	-0.00481509	-0.0734388	0.110002	0.150768	-0.00710833	-0.422068	0.383066	-0.426046	-0.553168	-0.496643	-0.502043	0.206806	-0.207629	0.109401	-0.0394497	-0.317788	0.234465	-0.649684	0.494108	-0.124857	-0.256778	-0.427595	-0.545649	-0.830719	0.324857	0.435959	-0.363728	-0.620585	0.217591	0.220924	-0.661301	-0.0195067	-0.393698	-0.0672706	"WT"
"59"	0.407581	-0.228197	-0.275365	-0.289483	-0.572164	0.136454	0.0983117	-0.0981889	-0.130978	0.0181784	0.356966	0.12766	-0.317722	-0.420658	-0.933843	0.227864	0.155063	-0.260091	-0.196836	-0.358776	0.0330036	-0.114302	-0.183038	-0.274936	-0.225783	0.256189	-0.0289623	0.155918	-0.217137	-0.163688	0.213677	-0.191892	-0.13064	-0.307925	-0.409135	-0.0773409	-0.0448122	0.217975	0.0499653	-0.130978	0.0551401	-0.575312	0.120299	-0.991028	-0.582601	-0.457671	-0.615515	-0.775871	0.333034	0.372518	-0.156725	-0.377817	1.01742	0.102846	-0.733325	0.0992413	-0.244878	0.0601719	"WT"
"60"	0.333195	-0.417895	-0.427923	-0.529489	-0.607526	0.10337	-0.00179005	0.077243	-0.0534144	-0.0456101	0.0523602	0.0118248	-0.214828	-0.394599	-0.584566	-0.0616811	-0.0780915	-0.0390821	0.0165819	-0.0597024	-0.26637	-0.53561	-0.137461	-0.288581	-0.245022	-0.0179706	-0.092474	0.0772293	0.134852	-0.0317396	0.134825	-0.377557	-0.386246	-0.348343	-0.537623	-0.0834974	0.00736775	0.0924781	0.126206	-0.0704817	-0.895304	-0.727506	0.753082	0.401401	-0.402428	-0.434498	-0.594548	-0.632269	0.323704	0.139037	-0.0911225	-0.331514	-0.00862999	0.0702244	-0.642389	-0.0435076	-0.074795	-0.0336877	"WT"
"61"	0.366812	-0.491713	-0.454638	-0.655319	-0.751997	0.343658	-1.02898	-0.867689	-1.43624	-0.740259	-0.510811	0.142649	-0.122636	-0.341861	-0.689625	-0.630917	0.0583165	-0.241344	-0.68538	-0.737985	-0.601538	-0.661627	-0.211293	-0.332329	-0.0287504	-0.67672	-0.694721	-0.399698	-0.729997	-0.534947	0.28423	-0.464136	-0.54677	-0.649385	-0.502522	-0.140124	-0.600765	-0.75743	-0.593302	-0.989713	-1.36737	-0.868837	-0.263035	-1.68033	-0.215761	-0.444655	-0.537409	-1.55254	0.338544	-0.531068	-0.794733	-0.980634	0.480627	0.443119	-0.758482	-0.09135	-0.781444	-0.354149	"WT"
"62"	0.20533	-0.0187932	-0.106905	-0.167792	-0.258417	0.134812	0.11318	0.0946144	0.0216929	-0.153187	0.861169	0.152222	-0.381951	-0.647203	-0.976021	0.684119	0.0886979	-0.0849197	-0.34219	-0.626197	0.346974	0.138159	-0.0835371	-0.343028	-0.460197	0.301014	0.222347	-0.0112724	-0.108945	-0.229458	0.20117	0.161552	-0.0326617	-0.175312	-0.547552	0.00155727	0.201094	0.156384	0.0116388	-0.172235	-0.341036	-0.744371	-2.28392	-0.175617	-0.304835	-0.341544	-0.508699	-0.599939	0.248207	-0.0757161	-0.145894	-0.312024	0.245824	0.110443	-0.809011	0.321478	-0.406027	0.287248	"WT"
"63"	0.286302	0.050021	-0.111179	-0.151032	-0.242927	0.0884673	0.0845269	0.126761	0.0491428	0.032792	0.755187	0.149793	-0.365567	-0.548468	-0.723077	0.136336	0.00216242	-0.0675185	-0.0205907	0.0484315	0.307207	0.167602	-0.113757	-0.243142	-0.267588	0.161527	0.100695	-0.0178975	0.0121109	0.122593	0.271306	0.204028	-0.00925566	-0.219161	-0.443848	-0.151647	0.0791289	0.137871	0.0741218	0.218595	-1.15218	-0.230626	-0.124328	0.114354	-0.196593	-0.323218	-0.432585	0.243718	0.243815	0.422071	-0.00491931	0.301272	1.21446	-0.0135235	-0.676729	0.243706	0.0373963	0.0778856	"WT"
"64"	0.301342	-0.240416	-0.35092	-0.417034	-0.568516	-0.0944565	-0.0159124	-0.00405679	0.141956	-0.146531	-0.156452	0.213105	-0.113743	-0.472039	-0.667912	-0.0324049	0.0578592	-0.0854493	-0.0122906	-0.104426	-0.186508	-0.303281	-0.135266	-0.304637	-0.191195	0.11286	-0.183109	-0.0263726	-0.0291846	0.0123112	0.190628	-0.0917881	-0.271883	-0.365074	-0.675063	-0.0883483	0.0109373	0.00458049	-0.12597	0.0853567	-1.18587	-0.227065	0.572395	0.0522629	-0.326384	-0.52207	-0.434518	-0.863218	0.360184	0.319745	-0.0474935	0.101381	1.152	0.0240785	-0.685967	-0.00289551	-0.0459258	-0.00787259	"WT"
"65"	0.185143	-0.0121349	-0.0949757	-0.125378	-0.265986	0.0466168	0.0528749	-0.256066	-0.198603	-0.213502	0.257566	0.0425743	-0.144167	-0.194559	-0.346685	0.274053	0.0746424	-0.155325	-0.138454	-0.355125	-0.171752	-0.0238109	0.0282862	-0.0131915	-0.0989984	-0.102994	-0.123951	-0.0246207	-0.111338	-0.17994	0.160933	-0.0225618	-0.0165514	-0.117573	-0.316643	-0.226255	0.0387171	-0.0520975	-0.146304	-0.170548	-0.447139	0.00649193	-0.269032	-0.255059	-0.757408	-0.163286	-0.254036	-1.27032	0.144112	-0.278454	-0.132126	-0.488113	0.0873542	0.124963	-0.298492	0.146746	-0.231801	0.152352	"WT"
"66"	0.206568	-0.160643	-0.257537	-0.341215	-0.352914	0.134523	0.071996	0.118931	-0.0570884	0.0122254	0.272847	0.0704305	-0.24109	-0.367741	-0.624441	-0.0364904	0.014341	0.00894577	-0.0314344	0.0350608	0.0979209	-0.157055	-0.134835	-0.448648	-0.216372	0.14227	-0.0708407	0.0233689	0.032651	0.152248	0.179486	-0.142597	-0.21448	-0.260783	-0.446146	-0.160329	0.120272	0.0904334	0.00226326	0.207406	-0.191562	-0.349559	-0.471621	-0.0857753	-0.261009	-0.408751	-0.618956	-0.341237	0.295688	0.39447	-0.0384226	0.405154	0.684379	0.0149979	-0.610222	0.117269	-0.00772899	0.0550707	"WT"
"67"	-0.128409	0.0459881	-0.0388123	-0.0839392	-0.282867	-0.155099	0.099928	-0.201095	-0.13061	-0.0700727	0.78354	0.306017	-0.0399465	-0.697736	-1.16585	0.520226	0.165635	-0.107367	-0.336934	-0.333549	0.341325	0.13749	-0.00905966	-0.358234	-0.749909	0.232427	-0.0604409	-0.180857	-0.0983943	-0.36768	-0.186965	0.300194	0.0838873	-0.164902	-0.629088	-0.198139	-0.0667749	0.139339	-0.0743256	-0.270419	-3.02326	-0.371292	0.370834	0.157781	-0.766605	-0.283741	-0.475932	-1.14865	0.230215	-0.243562	-0.104786	0.288985	-0.0548478	0.0857102	-1.05194	-0.00785808	-0.331514	-0.0522979	"WT"
"68"	0.317756	-0.117132	-0.330912	-0.324919	-0.588034	0.0219203	0.0473709	0.0287106	0.0937765	0.0725998	0.446997	0.150352	-0.33358	-0.525418	-0.672205	0.0832202	-0.0366309	-0.0802938	0.0349904	0.0149408	-0.0104075	-0.0708771	-0.181125	-0.415199	-0.212695	0.12927	0.051734	-0.0250405	0.0359757	0.0725037	0.272752	-0.0604424	-0.251558	-0.393958	-0.559988	-0.0569429	0.0796478	0.0172948	0.0771609	0.141394	-0.371837	-0.396736	0.450739	0.329101	-0.22332	-0.445704	-0.979279	-0.495156	0.314232	0.733927	-0.0316969	0.293665	0.825639	-0.00092362	-0.750763	0.171245	0.0266018	0.0161682	"WT"
"69"	0.378512	-0.538117	-0.636387	-0.654551	-0.669494	0.238677	-0.130119	0.00768349	-0.109933	-0.206852	-0.264046	0.150196	-0.31779	-0.419071	-0.691991	-0.00228126	-0.0192362	-0.0854799	-0.111097	-0.111542	-0.493676	-0.362126	-0.286538	-0.523388	-0.17924	0.0584966	0.0649104	-0.0818794	-0.0941716	-0.106614	0.258748	-0.524197	-0.475501	-0.511709	-0.708717	-0.0646474	-0.0691628	-0.057225	0.0121396	0.0192749	0.807355	-0.451149	-1.07039	0.257795	-0.244965	-0.554214	-0.835348	-0.906121	0.37549	0.317594	-0.153735	0.0416215	0.301787	0.101233	-0.698288	-0.104224	-0.12422	0.0691385	"WT"
"70"	0.194402	-0.101405	-0.159542	-0.161498	-0.190181	0.0426023	0.0317904	-0.135168	-0.0314344	0.0508151	0.297015	0.211274	-0.149255	-0.302522	-0.549137	0.18527	0.0681617	-0.0709832	-0.124421	-0.112954	0.0346806	-0.0687663	-0.0101722	-0.218446	-0.115818	0.138736	0.077243	-0.128424	-0.0717244	-0.0570464	0.174227	-0.0302406	-0.00301405	-0.178878	-0.375968	-0.0951252	0.103733	0.0113668	0.0121396	-0.0759442	0.866876	-0.194808	-1.9486	0.130918	-0.190538	-0.243405	-0.255248	-0.329013	0.200341	0.204316	-0.0395298	0.0826072	0.208305	0.0270266	-0.523326	0.215393	-0.161074	0.168835	"WT"
"71"	0.130799	-0.0275573	-0.193886	-0.247642	-0.342876	0.183747	0.0925457	-0.0921802	-0.285435	0.025043	0.511853	0.146056	-0.229812	-0.429611	-0.729581	0.349524	0.163653	0.0174089	-0.301083	-0.891463	0.144555	-0.140649	-0.0196792	-0.279233	-0.365736	0.220664	0.202023	0.0140982	-0.166048	-0.338949	0.194944	0.0774071	-0.0650458	-0.23992	-0.738544	0.322747	0.218657	-0.120751	-0.239575	-0.309047	0.90239	-0.654495	-0.739849	-0.571433	-0.45485	-0.407903	-1.12014	-1.51169	0.300721	-0.263667	-0.403992	-0.569137	0.567039	0.289716	-0.566705	0.173614	-0.41927	0.0779129	"WT"
"72"	0.246481	-0.0384671	-0.0993693	-0.191425	-0.473314	0.102228	0.140412	0.0755189	0.103142	0.118812	0.619723	0.171758	-0.324609	-0.466074	-0.774111	0.0657377	0.060255	0.0376212	0.0227726	-0.0696971	0.172347	0.0289793	-0.0403723	-0.307503	-0.327709	0.239459	0.151222	0.0898371	0.0775712	-0.0283501	0.322655	0.0592307	-0.100082	-0.287188	-0.56915	-0.0863251	0.162004	0.144425	0.179537	0.123931	0.615953	-0.437004	0.461958	0.105034	-0.256494	-0.343251	-1.02648	-0.497399	0.270421	0.389655	0.0390682	0.101421	0.833926	-0.0381589	-0.656388	0.18273	0.035103	0.0761486	"WT"
"73"	0.314998	-0.250677	-0.487718	-0.494816	-0.535213	0.11711	0.0610019	0.099376	-0.199237	-0.298178	0.107862	0.192144	-0.26158	-0.517676	-0.825294	0.22525	0.0656275	-0.128303	-0.332119	-0.458416	-0.212551	-0.35485	-0.234883	-0.359079	-0.123753	0.205468	0.117283	-0.166338	-0.117082	-0.239069	0.249567	-0.357742	-0.261742	-0.347535	-0.666361	-0.0975127	0.0833972	0.00209039	0.040163	-0.219186	0.660052	-0.868	0.104699	-0.307137	-0.629043	-0.492827	-0.908093	-1.08492	0.374266	0.298236	-0.237143	-0.342153	0.587029	0.164722	-0.820606	0.0671155	-0.444398	0.116697	"WT"
"74"	0.226151	-0.0179896	-0.0157344	-0.11553	-0.236124	0.0415794	0.0824846	0.133261	0.049798	0.119848	0.477418	0.199763	-0.0643849	-0.459298	-0.652974	0.0741218	-0.00943572	-0.0155069	0.0721744	0.0162396	0.211	-0.0720505	-0.0113873	-0.179961	-0.0726299	0.195348	0.152274	-0.047012	0.0285409	0.0907586	0.225818	0.165134	-0.00572731	-0.218508	-0.331676	-0.284822	0.177357	0.119223	0.124633	0.235298	-0.0285694	-0.146796	1.35628	0.227581	-0.344828	-0.257716	-0.634348	-0.297355	0.205893	0.357011	0.0448697	0.330008	0.698343	-0.0513214	-0.602519	0.28468	0.0580671	0.0818577	"WT"
"75"	0.246992	-0.277919	-0.246979	-0.424922	-0.530864	0.133274	-0.188611	0.0263752	-0.441695	-0.671768	0.373063	0.0165962	-0.397201	-0.405711	-0.766038	0.393801	0.0408083	-0.486669	-0.398608	-0.961994	-0.142659	-0.228562	-0.120344	-0.351952	-0.260949	0.042084	0.131668	-0.267036	-0.689909	-0.29846	0.229305	-0.0487793	-0.201825	-0.490041	-0.739955	0.232968	-0.0673325	-0.442758	-0.334256	-0.503816	-2.02503	-0.743994	-0.545967	-0.419698	-0.123945	-0.530839	-0.771439	-1.14963	0.358565	-0.464668	-0.560685	-1.31759	-0.54102	0.369997	-0.71362	0.0410327	-0.814671	0.0436245	"WT"
"76"	0.193974	-0.307305	-0.357297	-0.395272	-0.437262	0.119582	-0.12405	-0.475226	-0.337328	-0.491679	0.140517	0.0537647	-0.25735	-0.360375	-0.528059	0.287129	-0.0162391	-0.21688	-0.537835	-0.670199	-0.264396	-0.375023	-0.00339577	-0.307201	-0.278741	-0.000620492	-0.277092	-0.357411	-0.087295	-0.506392	0.462576	-0.268768	-0.326637	-0.476707	-0.892663	0.313014	-0.212551	-0.39926	-0.359479	-0.709224	-0.941107	-0.483577	-0.678072	-0.525669	-0.497716	-0.416835	-0.839119	-1.54844	0.314116	-0.14701	-0.529581	-1.31421	-1.25399	0.356245	-0.548687	0.0434425	-0.612412	0.0223607	"WT"
