	A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	Genotype
21	0.006109998	0.005537472	0.01107264	0.004645569	0.004741545	0.006349277	0.009213797	0.005148216	0.004637168	0.004209486	0.007348197	0.003866979	0.008483412	0.007673979	0.012607217	0.00981341	0.003153547	0.00266619	0.006959945	0.003607729	0.002327667	0.001995487	0.008925866	0.00416334	0.002097767	0.001269527	0.004676125	0.0027865	0.026424407	0.009837114	0.018730723	0.030267001	0.013402576	0.009981123	0.119268156	0.010131295	0.011207287	0.01402888	0.070255203	0.01620569	0.007783818	0.009888951	0.07515201	0.011600938	0.042132925	0.01859266	0.097615884	0.028901031	0.004820479	0.003870697	0.003160231	0.004050442	0.003329394	0.002550251	0.002315023	0.002709512	0.002663238	0.001683307	0.00333238	0.002126961	0.004663522	0.001895214	0.001888568	0.002648067	0.023061173	0.006729059	0.011472071	0.008515497	0.010728047	0.004344871	0.005297087	0.006813626	0.011073464	0.004460764	0.006876339	0.006544495	0.00676593	0.004032369	0.003735168	0.002979076	0.002429522	0.001429181	0.002207833	0.002168741	0.001048143	0.00075563	0.001177131	0.001673522	0.001541875	0.001514976	0.00613581	0.002126961	0.001070317	0.00185489	0.002392186	0.001841234	WT
22	0.008088273	0.010617861	0.011720347	0.005070229	0.005466397	0.005255921	0.007384909	0.004656566	0.005584906	0.003998727	0.009518578	0.004456661	0.006593456	0.006531431	0.00975189	0.008348893	0.004381148	0.004773167	0.009917217	0.006337786	0.00313243	0.004221969	0.010256818	0.004401412	0.003854372	0.002856234	0.013326009	0.003322238	0.008617762	0.007558847	0.011291662	0.011626986	0.01449149	0.011397154	0.10954017	0.009577099	0.008660246	0.009650216	0.081644273	0.010907847	0.008259369	0.010663273	0.076148622	0.009156413	0.012897725	0.012108832	0.07390906	0.012292848	0.006978594	0.004157727	0.004379639	0.004862577	0.002899141	0.003835729	0.002404118	0.004712423	0.00299593	0.003118105	0.003165536	0.003419256	0.005936968	0.002355744	0.002093014	0.004392273	0.014231935	0.007127531	0.011041625	0.0076347	0.00764319	0.009690263	0.009169195	0.012433984	0.009986433	0.008155043	0.008064579	0.006061408	0.005773565	0.008044005	0.005621237	0.005247145	0.004450914	0.003733469	0.003577733	0.006089582	0.003074847	0.005652654	0.004640507	0.031283676	0.002796201	0.004437303	0.00761236	0.012122815	0.003268056	0.002700487	0.003887026	0.008814024	WT
23	0.011197956	0.005431102	0.015232128	0.004996982	0.004565909	0.006841956	0.007624806	0.003987568	0.006113344	0.003377966	0.01045319	0.002601141	0.004299563	0.006075441	0.006070111	0.006923006	0.004080611	0.00279784	0.010662489	0.002617467	0.002594266	0.00247475	0.007624806	0.002263214	0.001860583	0.00321711	0.016885923	0.00314875	0.010651191	0.006943361	0.00693727	0.014451775	0.013949997	0.008722678	0.143182	0.007495473	0.011311002	0.01441178	0.098429308	0.015626956	0.007841028	0.012385874	0.089254163	0.013690218	0.019445753	0.010663019	0.076309972	0.018432503	0.009376678	0.003440603	0.00510669	0.003531864	0.002968581	0.003751893	0.002172594	0.003261434	0.003037011	0.002431431	0.003056135	0.003019744	0.006809784	0.001941501	0.002323782	0.002390604	0.024045144	0.006881206	0.012193524	0.00882966	0.005491874	0.005457299	0.006990086	0.006522867	0.011473152	0.006078579	0.010823813	0.008008887	0.007177881	0.005630354	0.005354801	0.003834928	0.004363405	0.00186366	0.002397018	0.002687288	0.001335861	0.001932793	0.001983673	0.002014415	0.002024674	0.002634051	0.007513	0.002757158	0.001104289	0.001456126	0.002121714	0.002241192	WT
24	0.005676208	0.007069845	0.015737038	0.004852087	0.005529801	0.005461857	0.011307489	0.003398938	0.006576142	0.004110954	0.012679798	0.003498783	0.008235922	0.006270086	0.010845143	0.012046295	0.003508928	0.002326784	0.008282652	0.004205142	0.002200635	0.002928822	0.009422907	0.002871516	0.00231249	0.002361612	0.009181923	0.002233266	0.02433582	0.007348811	0.016031951	0.029268733	0.012745666	0.008770188	0.120098449	0.008280895	0.009648938	0.011240344	0.072744845	0.011251656	0.009033163	0.007784572	0.082637303	0.008411968	0.038682264	0.017731535	0.100906983	0.02239858	0.006007357	0.002728351	0.003626872	0.005176982	0.002582722	0.00265836	0.002568205	0.002816646	0.002935842	0.00297477	0.003046652	0.002784298	0.00380298	0.002428144	0.001428399	0.002681084	0.020293759	0.005456701	0.016604272	0.007932473	0.007586746	0.005687654	0.004674132	0.005633291	0.00908276	0.00561901	0.007824357	0.005925558	0.007205646	0.00432843	0.005438906	0.003764351	0.003483257	0.001948822	0.001983445	0.003465238	0.000645681	0.001360091	0.001489559	0.002190724	0.001651411	0.001542473	0.002908168	0.001856199	0.000700549	0.001583572	0.002637045	0.002762329	WT
25	0.006021389	0.006315661	0.007523629	0.003299931	0.004928424	0.004646064	0.007900977	0.002907289	0.005251432	0.003239181	0.008248837	0.003068922	0.011843657	0.00546466	0.008566342	0.007660976	0.004543084	0.003439221	0.007234259	0.003751976	0.002129079	0.001714619	0.006057415	0.002538759	0.002524727	0.001955732	0.009165374	0.002392719	0.022647744	0.0087623	0.014167412	0.027783366	0.011574047	0.0091921	0.122403655	0.008317633	0.009304864	0.012389503	0.088490939	0.012161476	0.009038523	0.012712258	0.103568729	0.011755531	0.037238832	0.017194837	0.092911864	0.022128054	0.005820161	0.003322589	0.002692624	0.003734045	0.002030228	0.001900696	0.001471493	0.002514792	0.001666751	0.001924617	0.00251587	0.002394457	0.00356636	0.001659754	0.001420341	0.003179063	0.013474555	0.007407738	0.011364458	0.006447062	0.007726145	0.006479645	0.008972516	0.007252807	0.00807733	0.00792942	0.011127885	0.007133486	0.005244648	0.004499777	0.006333954	0.003879214	0.002751349	0.002015341	0.002217455	0.002450467	0.000958719	0.000777557	0.001399713	0.001384958	0.001666751	0.003079387	0.006967024	0.003940877	0.001223751	0.001217153	0.002341644	0.002365375	WT
26	0.008480634	0.005883091	0.019894929	0.004252948	0.005849472	0.004203005	0.007624024	0.003259772	0.007308684	0.003317305	0.011055126	0.002446876	0.003224342	0.004943539	0.009537769	0.004402148	0.005610266	0.005656818	0.012565218	0.005888697	0.003852091	0.005003578	0.008577027	0.002074401	0.005481513	0.00243269	0.013266152	0.003764424	0.004030428	0.006307274	0.026228866	0.007019642	0.014351842	0.010634818	0.119369571	0.011286669	0.009558893	0.013009302	0.095300305	0.009779317	0.008587704	0.010394222	0.065225246	0.012987263	0.007926508	0.010398478	0.079878818	0.010945882	0.007786023	0.005321637	0.005588126	0.003377959	0.003265104	0.003751509	0.002077921	0.002769537	0.002551671	0.002228584	0.00332639	0.003429684	0.003289525	0.00293622	0.002361428	0.002738954	0.019784156	0.013008446	0.015044955	0.009289386	0.012040072	0.009066146	0.010909084	0.011473795	0.009742745	0.010028627	0.01050439	0.008664465	0.005819929	0.009876377	0.007084283	0.004176904	0.003829191	0.001773879	0.005444841	0.00263903	0.001632552	0.00328257	0.002727271	0.00197824	0.003711522	0.005292887	0.014531072	0.004151723	0.002530404	0.003603543	0.003055965	0.003423692	WT
27	0.00885153	0.005573279	0.014931603	0.004382401	0.004623786	0.004410771	0.009883465	0.003905693	0.005290025	0.002962508	0.008598841	0.002765357	0.008243695	0.00508268	0.014940273	0.006580768	0.005468779	0.002542197	0.010859347	0.003251459	0.002835922	0.003545914	0.008648032	0.004802082	0.003316135	0.001911296	0.007643414	0.002033351	0.025253574	0.01127029	0.017001	0.032184069	0.013361863	0.011244334	0.112213256	0.010814635	0.011035436	0.010810713	0.061359846	0.011845135	0.00860616	0.009652042	0.070701582	0.01211877	0.039709068	0.016868604	0.096339001	0.027197081	0.00937645	0.005706371	0.004643726	0.004561504	0.002733647	0.00290447	0.002020297	0.002963431	0.002706447	0.002527912	0.002647837	0.003042067	0.003061622	0.002076214	0.001620665	0.001864099	0.015939965	0.008091123	0.015355253	0.008484397	0.00652548	0.006551944	0.006902681	0.005698906	0.008720773	0.007944867	0.007792207	0.005070112	0.006177916	0.005997952	0.005522265	0.003816964	0.002978402	0.001703394	0.002971984	0.002600057	0.00202819	0.001350916	0.002020297	0.002165584	0.002806686	0.002046405	0.00847308	0.002574057	0.002186873	0.001672506	0.003001231	0.002899709	WT
28	0.004661308	0.003448409	0.009156164	0.002329423	0.00360007	0.003500221	0.007380958	0.002332179	0.004062805	0.002873123	0.007733543	0.002116108	0.009901675	0.005451383	0.009531551	0.00594497	0.002770707	0.002656971	0.008109746	0.002697226	0.002316877	0.002150136	0.006190481	0.002147085	0.001917279	0.001381309	0.006352553	0.002492305	0.034404124	0.010263932	0.020552406	0.039890749	0.009192229	0.007575194	0.120599764	0.005476187	0.009517016	0.008300523	0.084047684	0.008884492	0.006208331	0.006961798	0.093631108	0.007006669	0.055717898	0.018568772	0.132250265	0.029576226	0.00328458	0.002609841	0.002684847	0.002399952	0.001478536	0.00128874	0.001070729	0.000955526	0.001506823	0.001739946	0.002711865	0.001849018	0.00275002	0.001100365	0.00090231	0.002206841	0.008546285	0.006795436	0.009916036	0.005907573	0.005863159	0.005623594	0.009247208	0.004876478	0.005795472	0.007655762	0.011328596	0.005141172	0.003129333	0.004468147	0.005726199	0.002771382	0.001753902	0.000787877	0.002362666	0.001318655	0.00101968	0.001796426	0.002141459	0.001285018	0.001448868	0.002296729	0.007916895	0.001939214	0.001264377	0.001467153	0.002429296	0.001608086	WT
29	0.012323149	0.006189087	0.006041392	0.002691485	0.003567	0.003720869	0.0038693	0.002311383	0.003357856	0.002079368	0.006850877	0.002131714	0.00875617	0.005281927	0.009426338	0.010500197	0.009367824	0.002224203	0.006041392	0.002481758	0.001798744	0.001796281	0.004480242	0.003134615	0.00234269	0.001606784	0.004724743	0.001850167	0.04791491	0.014352271	0.020126505	0.055017979	0.025677874	0.005560508	0.093529695	0.005417923	0.006707179	0.008553721	0.056206667	0.010638694	0.005895771	0.006568911	0.088352688	0.007641993	0.051388669	0.019087792	0.088148998	0.03259383	0.008946314	0.002442834	0.002449492	0.004894953	0.003052527	0.012926774	0.002303412	0.00222638	0.001536661	0.001607264	0.009203206	0.001504352	0.010246688	0.001454523	0.001840356	0.006467425	0.026920767	0.004422372	0.007562807	0.00457915	0.004840436	0.00464295	0.003802017	0.005918226	0.005601379	0.004047924	0.012345764	0.004281619	0.00424467	0.005646971	0.002730851	0.008808574	0.004309505	0.001010828	0.001377839	0.000924853	0.000915758	0.001402906	0.001082326	0.001606376	0.000693976	0.001131038	0.006434762	0.003587302	0.000811083	0.000998202	0.002552752	0.007330724	WT
30	0.016453829	0.007599638	0.012479021	0.010066166	0.011840242	0.006982252	0.011151084	0.009664071	0.012669463	0.004839991	0.008623732	0.007749099	0.013827782	0.00886503	0.017308549	0.014101953	0.004721288	0.004314633	0.010436999	0.004324198	0.003246019	0.003339338	0.007847059	0.003339081	0.002850629	0.003258608	0.007425991	0.003058855	0.018485561	0.007793839	0.014466847	0.019825232	0.01193044	0.009021506	0.084403557	0.009747168	0.010139946	0.011839471	0.070830032	0.011494144	0.009818834	0.010590475	0.075218105	0.009217349	0.035544677	0.017545372	0.083184369	0.023331385	0.005227291	0.003459358	0.0035084	0.003934249	0.00274156	0.003387067	0.003067358	0.003286357	0.00281481	0.002293779	0.003262474	0.002542394	0.005866818	0.002342502	0.001805951	0.004317643	0.014492595	0.007089549	0.011270346	0.00814298	0.008268899	0.005520919	0.007401057	0.00660129	0.008193108	0.006639887	0.010394394	0.008096548	0.005921648	0.006073153	0.00553825	0.004688574	0.00279342	0.001751033	0.002421727	0.002310228	0.001901405	0.00203224	0.003095499	0.003943628	0.002261901	0.002233417	0.005728297	0.003481125	0.002357693	0.002024384	0.003009919	0.003649966	WT
31	0.006762316	0.006667762	0.01663149	0.00372625	0.005009229	0.006065093	0.008962633	0.003437291	0.004887851	0.003789979	0.007855456	0.002989585	0.010557146	0.007125228	0.016444836	0.009050928	0.002999414	0.003735838	0.006127391	0.003247649	0.001848644	0.001631301	0.006572597	0.002570227	0.001603826	0.002033647	0.007624414	0.001809486	0.018025765	0.005486425	0.008969911	0.019767823	0.01123417	0.010072577	0.106791675	0.008272959	0.010137725	0.012381154	0.079070338	0.012231803	0.011303155	0.012294322	0.10188989	0.009834162	0.061096674	0.024688914	0.104648959	0.035358295	0.003894641	0.003212957	0.003323941	0.003640132	0.001876543	0.00169874	0.002198481	0.002122303	0.001842232	0.001863021	0.001939207	0.002301225	0.003014349	0.001283077	0.001538616	0.002575882	0.010136738	0.005148969	0.008983626	0.005802149	0.00558698	0.004998215	0.007192563	0.004547792	0.007999167	0.006345915	0.012403609	0.005017426	0.004865264	0.003988694	0.011467047	0.002933643	0.002214077	0.001359328	0.001617053	0.001456053	0.001023569	0.001306723	0.00154708	0.001460806	0.001405914	0.001571924	0.005085846	0.0019617	0.001454291	0.001143612	0.002235348	0.002089327	WT
32	0.02028338	0.01055307	0.014136584	0.003747542	0.005078013	0.005895422	0.006628038	0.002485365	0.004186094	0.00180953	0.008141004	0.001848083	0.002748158	0.002998818	0.005853018	0.012752813	0.017454383	0.002129128	0.008139246	0.002743736	0.001809407	0.00188326	0.007017922	0.001636704	0.002167799	0.001900007	0.015377452	0.002156097	0.002308452	0.003626478	0.011218284	0.016111378	0.066348005	0.006387384	0.066827489	0.008365049	0.00630374	0.009661942	0.047955803	0.010729503	0.007325665	0.006061927	0.094526105	0.007546341	0.004122237	0.009554375	0.040971124	0.019323918	0.023498498	0.003547937	0.004513714	0.009630548	0.003089019	0.028521434	0.001434546	0.002427963	0.001992935	0.001823479	0.02105759	0.002953944	0.016097632	0.001965668	0.001420717	0.013726585	0.055665331	0.004434922	0.007620557	0.005916525	0.005259681	0.009400562	0.005366265	0.009927672	0.005314493	0.006040274	0.021773835	0.004357068	0.003882066	0.008736303	0.003750692	0.015295338	0.009869369	0.002015873	0.002462026	0.001597894	0.001085331	0.00217428	0.00159394	0.001834461	0.002562345	0.002393316	0.012391031	0.007311012	0.001811631	0.002457085	0.00596701	0.01319433	WT
33	0.009538657	0.006155396	0.017802975	0.004310744	0.007034522	0.005444581	0.015392945	0.003526927	0.0074558	0.004512105	0.015976677	0.002880148	0.004225766	0.0047822	0.009121645	0.004652588	0.006876706	0.004039478	0.008901488	0.006813756	0.002546982	0.002382004	0.010532015	0.002519233	0.004193887	0.003196074	0.016916481	0.003520181	0.004225766	0.005651691	0.014189225	0.006372022	0.014751644	0.013272572	0.132632166	0.010290163	0.009217649	0.01191002	0.072913948	0.01587117	0.010717712	0.012972302	0.089281428	0.013280685	0.008451532	0.011013551	0.062837996	0.012440615	0.007161493	0.004356409	0.004506892	0.002333198	0.003469612	0.001860358	0.002870491	0.00201806	0.003746791	0.002841803	0.003571944	0.003069053	0.003011561	0.001928807	0.002007467	0.002503035	0.020724927	0.010220806	0.017662143	0.009512267	0.007459665	0.009700439	0.01170277	0.011435675	0.01222637	0.009709495	0.01354362	0.009207158	0.005270232	0.009076736	0.006022401	0.004482179	0.004991344	0.002345759	0.003654237	0.001705029	0.001734806	0.002790537	0.001876859	0.001905946	0.003746791	0.003552254	0.010269339	0.0029156	0.002688894	0.001134592	0.004959625	0.002968716	WT
34	0.010327734	0.011194437	0.009324625	0.008254428	0.010058141	0.010248282	0.017916285	0.007000645	0.009220393	0.006291179	0.013946781	0.00605274	0.009604346	0.009234729	0.012091516	0.012772995	0.004195642	0.00307847	0.009324625	0.003560733	0.003246839	0.002970516	0.008722402	0.003848522	0.00248589	0.002188236	0.006836657	0.002886691	0.006413975	0.004132436	0.013271176	0.008122918	0.01145733	0.009795133	0.12717752	0.009063685	0.008505305	0.012971255	0.08745976	0.011948744	0.009853165	0.012090005	0.111300778	0.011127729	0.011299231	0.01290332	0.077267738	0.011831207	0.005651698	0.003949177	0.003934274	0.005953595	0.002221109	0.003402652	0.002473659	0.003392823	0.002467406	0.002894199	0.003377958	0.003527506	0.005789908	0.00207992	0.001683689	0.003861887	0.016292045	0.007313291	0.010136959	0.007781453	0.006966205	0.00607064	0.005268572	0.006296297	0.010845109	0.005926217	0.007881902	0.005536844	0.006822702	0.005018219	0.004844901	0.004454721	0.002967931	0.001657679	0.002091191	0.002585114	0.001817271	0.001121328	0.002152404	0.002251008	0.002352643	0.001929466	0.008098438	0.003036334	0.001533543	0.001353599	0.003161212	0.002896415	WT
35	0.007727094	0.003935924	0.005782194	0.001558152	0.002363513	0.002459091	0.002368158	0.001309147	0.001412574	0.001312824	0.003510229	0.00106536	0.013836066	0.007695407	0.012673351	0.010052134	0.006988607	0.001311975	0.003613871	0.002303355	0.001930202	0.001464402	0.003289109	0.003068314	0.001160328	0.001251762	0.00793617	0.00213072	0.07407674	0.021533021	0.027650948	0.097991879	0.02393778	0.004123348	0.038451593	0.003974416	0.007523849	0.005747089	0.033022651	0.006832112	0.005978214	0.004365903	0.045175122	0.004573252	0.124042373	0.032829032	0.120972897	0.059787201	0.00784133	0.001850267	0.001740717	0.00313319	0.001183233	0.009969666	0.000914372	0.000910336	0.001184889	0.000884526	0.007274949	0.000897113	0.006340308	0.00090283	0.000556119	0.004631959	0.019259717	0.002503302	0.004391354	0.002666855	0.002704533	0.002977952	0.001757029	0.003641344	0.002690018	0.002499748	0.008048366	0.00241722	0.00209597	0.003261243	0.001323179	0.005775769	0.003541814	0.000489776	0.001087948	0.000699503	0.000169033	0.000798436	0.000502008	0.000691855	0.000544408	0.000692238	0.004181283	0.00246706	0.000838388	0.000829129	0.001572474	0.004565788	WT
36	0.010057922	0.010182073	0.023973763	0.005846748	0.021058381	0.022655811	0.034063712	0.014237416	0.008355621	0.008456942	0.019117964	0.004997061	0.015117899	0.015549318	0.018366945	0.00999049	0.003773707	0.002521406	0.007714961	0.002788909	0.006663275	0.005922928	0.014623604	0.004736783	0.003204286	0.002989556	0.009424348	0.002246385	0.012990922	0.008490883	0.018875122	0.013105726	0.009708358	0.008776699	0.042017845	0.007709341	0.015333351	0.015623857	0.051008523	0.017999775	0.008322243	0.00770282	0.032985219	0.007541436	0.023200412	0.013514828	0.039056982	0.016619422	0.005642636	0.002892398	0.006264489	0.00333604	0.012078219	0.006510441	0.013332947	0.009901716	0.008870564	0.003273828	0.00949854	0.005627689	0.005778042	0.002738769	0.005354131	0.003377297	0.036545006	0.004824665	0.019290786	0.011672927	0.026206754	0.003873903	0.008849091	0.010006114	0.022473038	0.004054119	0.008805605	0.008958138	0.013320312	0.002901307	0.005996965	0.004136147	0.001173606	0.000732101	0.001875857	0.000559221	0.001528417	0.000970855	0.003210662	0.001485659	0.001511386	0.000915993	0.004136289	0.001198082	0.00110168	0.000544503	0.002452919	0.000988172	WT
37	0.003393749	0.004530428	0.007525914	0.002547295	0.003613397	0.005651266	0.009295876	0.002992042	0.004189914	0.003292566	0.008702473	0.001932596	0.015955504	0.007584631	0.01326146	0.00755367	0.003014185	0.002323296	0.004838087	0.003191117	0.002758877	0.001781005	0.004729481	0.003600593	0.001844813	0.002005816	0.007945737	0.003059943	0.070903131	0.019515839	0.022034426	0.077246962	0.00743499	0.005885684	0.056802729	0.005598451	0.008960247	0.008151523	0.057732281	0.009052196	0.006816428	0.007569118	0.062619971	0.006828504	0.092721248	0.024475021	0.127105995	0.039580415	0.002970612	0.00188882	0.002304892	0.002221931	0.001431799	0.001364225	0.001689055	0.001421836	0.001309987	0.000810418	0.001677756	0.001451843	0.001797046	0.001141976	0.001022152	0.001535031	0.010113186	0.004283575	0.008582045	0.005021926	0.005098602	0.00497541	0.00504494	0.003430462	0.006113275	0.004290448	0.007130462	0.004293747	0.003659045	0.00290062	0.004516484	0.002507608	0.001660048	0.0012817	0.002035171	0.001427094	0.001117502	0.001150229	0.001355689	0.000947891	0.001667257	0.002335911	0.009886775	0.001513623	0.000671186	0.001301853	0.001949219	0.001546749	WT
38	0.003599539	0.001492196	0.001351495	0.000861	0.002226997	0.00551766	0.004631878	0.007960578	0.000666966	0.000999052	0.001649838	0.001730929	0.000799278	0.000983222	0.001538802	0.00317685	0.002504942	0.000492835	0.001182558	0.000435448	0.000172635	0.000524723	0.001076287	0.000209174	0.000386914	0.000726989	0.001025575	0.000470691	0.002056447	0.000790703	0.002139896	0.003889482	0.026709737	0.004157157	0.22833937	0.002886493	0.002362228	0.004318871	0.143876521	0.003520106	0.011235242	0.014111606	0.245223861	0.007922036	0.00385279	0.004369496	0.099565269	0.005842621	0.002267815	0.001415068	0.000375656	0.004747391	0.000308663	0.003855378	0.000275007	0.000664927	0.000378933	0.000932595	0.003368323	0.000935577	0.004044221	0.000304152	0.000291343	0.009670627	0.009143334	0.002059003	0.003588963	0.001356093	0.003131897	0.002190914	0.003286991	0.005444418	0.005702713	0.003427004	0.006549517	0.002955986	0.002556662	0.005353607	0.002675315	0.017274006	0.001055396	0.000290168	0.000286077	0.000493899	0.000255161	0.000728203	0.000678351	0.000914939	0.000332151	0.000438207	0.001652385	0.003443797	0.000352115	0.000363367	0.002823788	0.00979491	WT
39	0.063993858	0.009047958	0.023304019	0.034504558	0.032990961	0.007684948	0.02027749	0.021978399	0.040665043	0.005489854	0.012302001	0.025087981	0.027534333	0.01196527	0.022160067	0.042046652	0.007355066	0.002683951	0.007810688	0.003020399	0.001988879	0.002349538	0.006409551	0.00284469	0.002077939	0.001676704	0.006353781	0.002416732	0.011976449	0.005878408	0.011080034	0.019699366	0.018507324	0.005229554	0.050193272	0.006260827	0.006978522	0.007733897	0.033795817	0.008352879	0.006479595	0.006301163	0.059211829	0.007181147	0.023443611	0.012590632	0.039509067	0.01815717	0.008100724	0.002434297	0.002645752	0.004943947	0.002046264	0.008314854	0.001524582	0.002483586	0.002354403	0.001907645	0.006315565	0.001743806	0.006683658	0.001991115	0.001392869	0.004538315	0.016419965	0.004290147	0.006395362	0.004595418	0.005190522	0.00464485	0.003446191	0.005628386	0.005417963	0.0050757	0.009740957	0.004348479	0.003589372	0.00528788	0.002615876	0.006154357	0.003106058	0.001132792	0.001611982	0.002826956	0.001547175	0.001338023	0.001731036	0.004322085	0.00207074	0.001158213	0.004560052	0.004458847	0.0017328	0.001501497	0.002513958	0.005543108	WT
